[0, 6] ; [26, 30]
[43, 50] ; [52, 58]
[100, 114] ; [156, 159]
[7, 10] ; [51, 59]
[0, 6] ; [28, 33]
[33, 38] ; [21, 30]
[31, 33] ; [8, 11]
[2, 9] ; [41, 47]
[0, 5] ; [26, 31]
[0, 6] ; [48, 50]
[2, 8] ; [14, 23]
[12, 15] ; [46, 48]
[0, 2] ; [16, 20]
[54, 58] ; [59, 70]
[29, 35] ; [47, 51]
[17, 22] ; [46, 48]
[26, 29] ; [20, 25]
[26, 28] ; [17, 19]
[2, 8] ; [15, 38]
[5, 9] ; [20, 24]
[16, 22] ; [35, 41]
[0, 4] ; [46, 51]
[11, 18] ; [52, 56]
[0, 4] ; [11, 18]
[28, 30] ; [2, 7]
[0, 9] ; [75, 82]
[6, 11] ; [83, 87]
[0, 3] ; [6, 11]
[4, 6] ; [55, 57]
[0, 6] ; [18, 25]
[0, 6] ; [26, 33]
[54, 60] ; [87, 89]
[0, 5] ; [9, 13]
[0, 6] ; [81, 86]
[0, 7] ; [73, 75]
[25, 28] ; [-1, 17]
[2, 6] ; [118, 125]
[10, 16] ; [45, 55]
[0, 7] ; [33, 39]
[4, 8] ; [68, 75]
[0, 7] ; [98, 103]
[3, 6] ; [17, 21]
[0, 7] ; [38, 41]
[9, 14] ; [65, 69]
[13, 18] ; [104, 110]
[0, 5] ; [51, 53]
[3, 7] ; [13, 17]
[23, 28] ; [65, 67]
[0, 3] ; [48, 53]
[0, 5] ; [27, 32]
[0, 4] ; [8, 14]
[4, 10] ; [55, 58]
[132, 136] ; [124, 127]
[0, 4] ; [118, 122]
[0, 4] ; [8, 10]
[3, 9] ; [69, 74]
[6, 11] ; [103, 108]
[14, 20] ; [90, 98]
[0, 5] ; [5, 7]
[80, 86] ; [5, 9]
[-1, 18] ; [37, 42]
[72, 79] ; [80, 84]
[0, 5] ; [19, 21]
[0, 6] ; [35, 42]
[0, 2] ; [21, 24]
[2, 8] ; [22, 25]
[0, 5] ; [42, 47]
[0, 11] ; [24, 29]
[3, 9] ; [50, 57]
[0, 6] ; [33, 38]
[6, 13] ; [97, 109]
[72, 82] ; [92, 95]
[-1, 18] ; [0, 11]
[22, 30] ; [10, 12]
[63, 68] ; [85, 88]
[0, 6] ; [11, 19]
[48, 52] ; [58, 62]
[74, 83] ; [153, 155]
[5, 9] ; [77, 79]
[3, 6] ; [44, 49]
[0, 5] ; [54, 72]
[13, 17] ; [77, 79]
[3, 7] ; [74, 81]
[9, 24] ; [48, 57]
[0, 6] ; [8, 12]
[7, 15] ; [40, 46]
[22, 28] ; [73, 83]
[16, 23] ; [1, 5]
[0, 11] ; [22, 31]
[11, 16] ; [137, 140]
[15, 20] ; [6, 12]
[17, 23] ; [30, 34]
[0, 2] ; [41, 46]
[9, 15] ; [89, 91]
[2, 10] ; [19, 45]
[0, 4] ; [50, 52]
[3, 9] ; [31, 37]
[0, 5] ; [20, 24]
[17, 24] ; [30, 37]
[4, 12] ; [28, 30]
[0, 5] ; [19, 23]
[0, 5] ; [6, 21]
[40, 43] ; [66, 69]
[25, 32] ; [33, 50]
[10, 15] ; [41, 46]
[0, 5] ; [36, 38]
[3, 8] ; [129, 133]
[0, 8] ; [95, 99]
[63, 69] ; [0, 9]
[0, 6] ; [30, 33]
[85, 91] ; [105, 111]
[21, 32] ; [4, 10]
[20, 28] ; [47, 49]
[5, 8] ; [55, 57]
[0, 5] ; [27, 31]
[8, 11] ; [17, 20]
[3, 10] ; [168, 172]
[-1, 18] ; [9, 13]
[0, 3] ; [11, 15]
[15, 20] ; [36, 38]
[154, 160] ; [63, 69]
[0, 4] ; [11, 21]
[0, 5] ; [29, 31]
[6, 11] ; [35, 37]
[0, 6] ; [16, 22]
[0, 4] ; [85, 89]
[95, 101] ; [70, 73]
[5, 8] ; [102, 109]
[0, 10] ; [29, 34]
[7, 13] ; [77, 83]
[0, 6] ; [44, 49]
[0, 3] ; [32, 38]
[1, 4] ; [110, 117]
[3, 6] ; [74, 79]
[6, 9] ; [11, 13]
[0, 5] ; [18, 23]
[36, 42] ; [77, 83]
[3, 11] ; [3, 6]
[12, 17] ; [40, 43]
[12, 18] ; [-1, 17]
[147, 155] ; [119, 123]
[0, 6] ; [35, 38]
[79, 86] ; [-1, 17]
[3, 8] ; [6, 8]
[4, 12] ; [83, 88]
[0, 6] ; [152, 158]
[-1, 18] ; [42, 49]
[0, 4] ; [10, 12]
[0, 6] ; [48, 51]
[130, 132] ; [137, 141]
[0, 6] ; [56, 59]
[50, 55] ; [94, 98]
[0, 6] ; [23, 31]
[0, 11] ; [63, 69]
[0, 10] ; [30, 34]
[49, 53] ; [90, 95]
[25, 27] ; [59, 67]
[7, 11] ; [64, 66]
[0, 4] ; [8, 10]
[2, 5] ; [46, 50]
[0, 2] ; [89, 92]
[0, 6] ; [11, 16]
[9, 19] ; [26, 29]
[0, 5] ; [6, 8]
[4, 12] ; [40, 49]
[0, 5] ; [83, 87]
[0, 3] ; [15, 19]
[0, 3] ; [33, 35]
[3, 8] ; [60, 68]
[36, 40] ; [58, 62]
[13, 16] ; [95, 98]
[10, 14] ; [61, 66]
[9, 14] ; [45, 48]
[38, 41] ; [78, 87]
[12, 15] ; [62, 65]
[2, 7] ; [117, 124]
[77, 82] ; [101, 107]
[3, 9] ; [12, 42]
[0, 7] ; [92, 96]
[2, 7] ; [64, 70]
[10, 15] ; [15, 18]
[0, 3] ; [75, 77]
[0, 5] ; [54, 58]
[3, 13] ; [205, 209]
[3, 8] ; [129, 132]
[9, 24] ; [44, 53]
[-1, 18] ; [61, 65]
[36, 39] ; [4, 34]
[7, 12] ; [13, 27]
[0, 4] ; [16, 22]
[0, 4] ; [44, 48]
[41, 49] ; [50, 72]
[13, 17] ; [67, 70]
[0, 4] ; [22, 26]
[2, 9] ; [25, 33]
[23, 26] ; [0, 8]
[20, 24] ; [0, 4]
[0, 6] ; [151, 158]
[0, 5] ; [2, 4]
[15, 21] ; [24, 27]
[145, 149] ; [204, 213]
[0, 3] ; [15, 17]
[0, 9] ; [80, 82]
[90, 93] ; [5, 9]
[0, 6] ; [40, 42]
[0, 5] ; [28, 31]
[0, 3] ; [26, 30]
[3, 7] ; [90, 95]
[2, 8] ; [37, 43]
[0, 5] ; [69, 71]
[3, 6] ; [70, 74]
[8, 13] ; [21, 29]
[0, 5] ; [106, 112]
[9, 14] ; [45, 48]
[0, 6] ; [129, 133]
[0, 4] ; [26, 31]
[0, 3] ; [42, 44]
[0, 5] ; [44, 51]
[12, 14] ; [20, 24]
[0, 4] ; [57, 60]
[6, 11] ; [35, 42]
[0, 5] ; [57, 61]
[42, 47] ; [89, 92]
[0, 1] ; [25, 29]
[3, 6] ; [0, 2]
[2, 11] ; [32, 34]
[0, 5] ; [26, 28]
[0, 5] ; [19, 22]
[38, 44] ; [78, 80]
[9, 12] ; [29, 31]
[0, 6] ; [28, 32]
[15, 17] ; [30, 35]
[9, 15] ; [75, 77]
[10, 17] ; [77, 81]
[6, 10] ; [21, 23]
[0, 9] ; [72, 82]
[12, 15] ; [89, 95]
[40, 47] ; [78, 84]
[4, 6] ; [64, 69]
[0, 5] ; [28, 32]
[8, 15] ; [31, 35]
[2, 9] ; [44, 46]
[0, 5] ; [37, 43]
[4, 9] ; [89, 103]
[0, 3] ; [88, 93]
[0, 3] ; [7, 11]
[41, 46] ; [47, 50]
[0, 5] ; [9, 17]
[0, 6] ; [12, 16]
[0, 4] ; [69, 73]
[40, 43] ; [12, 16]
[13, 16] ; [59, 63]
[0, 4] ; [60, 64]
[64, 70] ; [50, 54]
[29, 35] ; [128, 130]
[6, 11] ; [24, 27]
[0, 4] ; [41, 42]
[0, 6] ; [47, 51]
[0, 5] ; [12, 14]
[13, 18] ; [26, 28]
[3, 9] ; [10, 19]
[2, 11] ; [56, 64]
[45, 50] ; [38, 42]
[39, 46] ; [65, 73]
[34, 39] ; [39, 42]
[0, 11] ; [42, 47]
[0, 5] ; [23, 25]
[0, 7] ; [57, 60]
[0, 5] ; [18, 21]
[0, 4] ; [40, 46]
[0, 3] ; [16, 22]
[0, 6] ; [20, 26]
[2, 7] ; [48, 50]
[7, 10] ; [35, 40]
[15, 23] ; [141, 146]
[9, 12] ; [84, 88]
[7, 13] ; [130, 135]
[9, 16] ; [29, 39]
[0, 3] ; [13, 17]
[68, 78] ; [109, 111]
[97, 104] ; [132, 135]
[8, 32] ; [33, 36]
[6, 9] ; [79, 85]
[2, 9] ; [102, 104]
[206, 222] ; [223, 226]
[0, 3] ; [79, 81]
[0, 5] ; [15, 19]
[0, 5] ; [43, 48]
[20, 26] ; [81, 83]
[9, 13] ; [31, 34]
[6, 10] ; [79, 84]
[11, 18] ; [38, 42]
[6, 10] ; [101, 104]
[0, 10] ; [35, 37]
[2, 7] ; [75, 77]
[0, 5] ; [7, 13]
[3, 10] ; [16, 20]
[11, 13] ; [146, 149]
[0, 3] ; [159, 167]
[46, 48] ; [26, 36]
[0, 3] ; [67, 73]
[96, 106] ; [64, 66]
[6, 11] ; [58, 62]
[1, 3] ; [25, 27]
[0, 3] ; [18, 28]
[0, 6] ; [12, 16]
[30, 34] ; [3, 9]
[3, 13] ; [113, 123]
[0, 3] ; [33, 37]
[25, 30] ; [48, 51]
[44, 52] ; [0, 5]
[20, 28] ; [60, 65]
[0, 4] ; [12, 14]
[89, 96] ; [52, 56]
[24, 32] ; [88, 94]
[0, 6] ; [75, 78]
[0, 4] ; [18, 25]
[6, 16] ; [60, 62]
[3, 6] ; [27, 32]
[55, 61] ; [108, 114]
[0, 5] ; [24, 28]
[2, 11] ; [40, 43]
[33, 35] ; [86, 90]
[0, 3] ; [90, 94]
[21, 27] ; [7, 17]
[0, 4] ; [145, 152]
[0, 9] ; [59, 64]
[1, 5] ; [27, 40]
[0, 3] ; [45, 49]
[31, 34] ; [4, 9]
[0, 6] ; [22, 26]
[0, 5] ; [6, 21]
[0, 8] ; [64, 67]
[0, 5] ; [9, 14]
[0, 2] ; [6, 10]
[29, 35] ; [36, 39]
[48, 52] ; [58, 63]
[25, 29] ; [56, 59]
[13, 19] ; [34, 36]
[6, 11] ; [103, 108]
[19, 24] ; [30, 36]
[9, 14] ; [54, 61]
[159, 164] ; [165, 187]
[0, 8] ; [26, 29]
[0, 6] ; [95, 102]
[5, 9] ; [41, 43]
[46, 54] ; [39, 45]
[26, 28] ; [144, 147]
[42, 47] ; [115, 117]
[2, 10] ; [48, 52]
[2, 7] ; [88, 90]
[0, 4] ; [12, 18]
[8, 13] ; [35, 39]
[7, 11] ; [42, 49]
[0, 5] ; [70, 79]
[2, 9] ; [76, 82]
[113, 120] ; [0, 5]
[0, 3] ; [80, 85]
[0, 3] ; [53, 55]
[2, 11] ; [56, 58]
[0, 6] ; [12, 16]
[0, 7] ; [21, 27]
[0, 9] ; [21, 27]
[0, 5] ; [26, 30]
[0, 5] ; [31, 33]
[0, 5] ; [22, 26]
[2, 8] ; [126, 128]
[13, 21] ; [22, 50]
[0, 5] ; [88, 92]
[0, 5] ; [32, 36]
[33, 36] ; [90, 97]
[54, 60] ; [3, 9]
[0, 3] ; [23, 29]
[0, 9] ; [31, 35]
[0, 4] ; [112, 115]
[20, 27] ; [65, 72]
[0, 6] ; [24, 28]
[30, 32] ; [59, 63]
[0, 5] ; [99, 102]
[0, 4] ; [53, 62]
[0, 6] ; [63, 72]
[16, 22] ; [29, 47]
[0, 6] ; [22, 24]
[21, 27] ; [25, 27]
[0, 6] ; [16, 25]
[36, 41] ; [64, 71]
[0, 6] ; [68, 74]
[0, 2] ; [42, 47]
[-1, 18] ; [39, 45]
[20, 24] ; [35, 42]
[37, 45] ; [125, 132]
[9, 15] ; [60, 66]
[0, 4] ; [22, 26]
[2, 12] ; [123, 132]
[7, 11] ; [33, 36]
[3, 8] ; [24, 26]
[10, 13] ; [26, 33]
[0, 5] ; [21, 26]
[0, 2] ; [16, 20]
[0, 6] ; [17, 21]
[59, 62] ; [87, 93]
[0, 5] ; [38, 44]
[0, 2] ; [13, 15]
[60, 63] ; [15, 17]
[0, 2] ; [54, 57]
[0, 3] ; [4, 9]
[67, 70] ; [77, 84]
[7, 10] ; [28, 32]
[0, 6] ; [10, 16]
[3, 11] ; [45, 50]
[-1, 18] ; [37, 39]
[4, 9] ; [26, 30]
[8, 11] ; [51, 56]
[19, 25] ; [6, 14]
[26, 28] ; [164, 167]
[11, 13] ; [54, 60]
[0, 3] ; [8, 12]
[3, 9] ; [50, 54]
[85, 92] ; [106, 111]
[3, 9] ; [18, 22]
[0, 5] ; [6, 25]
[0, 6] ; [16, 22]
[3, 8] ; [48, 53]
[0, 6] ; [28, 30]
[3, 8] ; [82, 87]
[0, 4] ; [6, 10]
[2, 6] ; [48, 50]
[0, 6] ; [-1, 17]
[0, 5] ; [6, 11]
[0, 5] ; [-1, 17]
[157, 162] ; [152, 155]
[124, 130] ; [96, 101]
[11, 18] ; [25, 27]
[18, 23] ; [26, 32]
[2, 8] ; [67, 70]
[11, 16] ; [75, 77]
[0, 6] ; [30, 38]
[0, 4] ; [54, 56]
[8, 11] ; [116, 119]
[0, 3] ; [31, 33]
[25, 27] ; [88, 91]
[25, 32] ; [121, 125]
[0, 4] ; [8, 15]
[29, 35] ; [85, 88]
[0, 8] ; [9, 37]
[10, 16] ; [77, 81]
[0, 2] ; [20, 24]
[0, 5] ; [86, 91]
[3, 10] ; [105, 107]
[4, 10] ; [13, 17]
[15, 19] ; [53, 63]
[5, 9] ; [21, 27]
[0, 5] ; [11, 13]
[19, 22] ; [5, 8]
[3, 9] ; [-1, 17]
[113, 119] ; [135, 137]
[0, 8] ; [24, 28]
[10, 16] ; [91, 93]
[0, 3] ; [13, 20]
[144, 154] ; [13, 17]
[0, 6] ; [104, 108]
[40, 56] ; [6, 12]
[18, 21] ; [3, 9]
[0, 5] ; [17, 28]
[0, 2] ; [20, 23]
[0, 7] ; [70, 75]
[0, 3] ; [24, 55]
[38, 41] ; [66, 70]
[48, 55] ; [100, 104]
[0, 8] ; [26, 33]
[65, 68] ; [29, 31]
[0, 2] ; [3, 7]
[0, 5] ; [2, 4]
[47, 53] ; [37, 45]
[0, 3] ; [50, 53]
[18, 21] ; [-1, 17]
[-1, 18] ; [14, 20]
[0, 9] ; [34, 38]
[0, 6] ; [58, 61]
[38, 51] ; [28, 34]
[0, 5] ; [66, 71]
[0, 6] ; [0, 5]
[0, 4] ; [6, 9]
[9, 12] ; [33, 35]
[2, 8] ; [76, 78]
[7, 17] ; [90, 93]
[11, 13] ; [155, 158]
[99, 105] ; [122, 130]
[22, 24] ; [54, 57]
[0, 4] ; [92, 94]
[17, 20] ; [70, 73]
[3, 6] ; [26, 31]
[162, 167] ; [134, 155]
[0, 2] ; [30, 36]
[0, 5] ; [7, 15]
[-1, 18] ; [61, 71]
[68, 76] ; [2, 7]
[3, 6] ; [40, 42]
[0, 3] ; [83, 85]
[0, 2] ; [6, 9]
[82, 87] ; [0, 9]
[6, 11] ; [45, 47]
[2, 5] ; [6, 12]
[0, 8] ; [139, 142]
[0, 11] ; [38, 40]
[0, 3] ; [38, 42]
[34, 37] ; [75, 80]
[0, 3] ; [5, 10]
[9, 15] ; [56, 60]
[0, 3] ; [71, 75]
[2, 5] ; [39, 43]
[0, 6] ; [32, 36]
[4, 7] ; [61, 64]
[9, 19] ; [46, 47]
[57, 59] ; [39, 44]
[4, 10] ; [65, 69]
[0, 3] ; [5, 14]
[3, 7] ; [96, 98]
[-1, 18] ; [79, 83]
[9, 15] ; [16, 35]
[3, 11] ; [90, 92]
[189, 191] ; [3, 6]
[9, 16] ; [56, 62]
[2, 7] ; [61, 66]
[3, 12] ; [28, 30]
[3, 10] ; [88, 90]
[0, 5] ; [39, 45]
[0, 4] ; [6, 11]
[0, 6] ; [42, 44]
[25, 33] ; [57, 60]
[76, 81] ; [21, 24]
[0, 3] ; [25, 30]
[0, 4] ; [16, 21]
[4, 12] ; [67, 69]
[0, 2] ; [29, 33]
[0, 5] ; [27, 31]
[0, 9] ; [21, 27]
[0, 2] ; [6, 8]
[0, 5] ; [184, 186]
[4, 7] ; [55, 58]
[18, 20] ; [13, 16]
[0, 7] ; [52, 54]
[17, 22] ; [34, 40]
[6, 10] ; [81, 83]
[18, 20] ; [26, 28]
[2, 6] ; [84, 88]
[2, 8] ; [76, 80]
[3, 7] ; [69, 74]
[2, 8] ; [36, 40]
[0, 11] ; [27, 29]
[51, 59] ; [62, 71]
[15, 20] ; [125, 133]
[0, 6] ; [28, 29]
[0, 8] ; [17, 24]
[9, 19] ; [62, 67]
[0, 5] ; [13, 20]
[31, 34] ; [87, 91]
[0, 3] ; [21, 26]
[49, 54] ; [102, 107]
[0, 4] ; [5, 6]
[0, 4] ; [46, 49]
[0, 6] ; [8, 14]
[0, 9] ; [17, 21]
[88, 94] ; [48, 53]
[0, 5] ; [9, 11]
[10, 16] ; [23, 25]
[6, 12] ; [73, 77]
[127, 132] ; [57, 61]
[0, 4] ; [8, 15]
[2, 6] ; [44, 48]
[18, 24] ; [28, 32]
[38, 43] ; [94, 98]
[0, 3] ; [94, 104]
[76, 79] ; [-1, 17]
[4, 9] ; [82, 88]
[0, 11] ; [26, 29]
[53, 56] ; [41, 48]
[2, 8] ; [59, 66]
[7, 15] ; [15, 21]
[0, 9] ; [46, 54]
[2, 7] ; [13, 30]
[0, 6] ; [66, 75]
[0, 3] ; [12, 16]
[40, 45] ; [4, 9]
[43, 48] ; [49, 52]
[0, 5] ; [66, 78]
[0, 3] ; [11, 18]
[-1, 18] ; [22, 24]
[4, 8] ; [49, 54]
[4, 6] ; [27, 35]
[2, 9] ; [58, 60]
[7, 16] ; [25, 30]
[0, 5] ; [68, 71]
[0, 4] ; [24, 26]
[16, 19] ; [28, 32]
[0, 6] ; [48, 58]
[0, 4] ; [85, 91]
[0, 5] ; [9, 11]
[2, 6] ; [69, 74]
[45, 57] ; [13, 16]
[26, 43] ; [15, 20]
[56, 63] ; [80, 84]
[11, 16] ; [22, 27]
[10, 15] ; [68, 72]
[6, 8] ; [-1, 17]
[9, 18] ; [4, 7]
[0, 5] ; [81, 86]
[0, 4] ; [20, 23]
[0, 2] ; [12, 20]
[0, 2] ; [11, 16]
[29, 35] ; [36, 39]
[0, 3] ; [44, 54]
[11, 20] ; [46, 56]
[0, 8] ; [9, 37]
[8, 10] ; [26, 28]
[4, 10] ; [48, 52]
[0, 6] ; [54, 60]
[3, 8] ; [51, 55]
[0, 3] ; [7, 10]
[1, 7] ; [33, 42]
[0, 10] ; [82, 84]
[0, 6] ; [10, 14]
[0, 4] ; [15, 19]
[0, 4] ; [50, 53]
[29, 35] ; [10, 18]
[7, 12] ; [42, 44]
[6, 10] ; [26, 30]
[7, 13] ; [28, 30]
[0, 6] ; [29, 37]
[0, 4] ; [38, 42]
[0, 5] ; [106, 108]
[0, 4] ; [5, 19]
[2, 11] ; [87, 91]
[0, 7] ; [0, 3]
[0, 4] ; [23, 26]
[10, 12] ; [122, 126]
[85, 87] ; [38, 43]
[1, 3] ; [17, 21]
[0, 5] ; [23, 30]
[80, 84] ; [85, 94]
[23, 25] ; [32, 36]
[7, 12] ; [82, 91]
[0, 3] ; [32, 37]
[0, 6] ; [67, 74]
[4, 10] ; [64, 69]
[0, 2] ; [6, 12]
[60, 62] ; [104, 107]
[0, 3] ; [12, 14]
[0, 7] ; [137, 141]
[29, 33] ; [0, 8]
[0, 2] ; [14, 19]
[0, 6] ; [10, 14]
[45, 52] ; [28, 32]
[16, 21] ; [27, 29]
[85, 93] ; [114, 116]
[8, 11] ; [13, 20]
[3, 16] ; [17, 29]
[0, 4] ; [45, 49]
[23, 25] ; [63, 67]
[0, 7] ; [13, 15]
[3, 9] ; [122, 126]
[3, 11] ; [110, 113]
[24, 29] ; [6, 15]
[0, 6] ; [9, 17]
[0, 5] ; [6, 26]
[75, 83] ; [32, 37]
[47, 50] ; [65, 68]
[36, 40] ; [15, 18]
[0, 4] ; [105, 107]
[11, 20] ; [67, 72]
[0, 4] ; [29, 37]
[113, 118] ; [141, 149]
[6, 8] ; [43, 47]
[9, 13] ; [42, 46]
[41, 44] ; [3, 7]
[11, 19] ; [41, 44]
[0, 6] ; [20, 22]
[2, 9] ; [59, 65]
[15, 21] ; [38, 45]
[3, 5] ; [52, 54]
[6, 8] ; [16, 18]
[0, 6] ; [7, 10]
[-1, 18] ; [14, 22]
[0, 3] ; [21, 26]
[86, 91] ; [48, 52]
[17, 21] ; [48, 58]
[0, 5] ; [8, 15]
[3, 8] ; [104, 111]
[4, 10] ; [60, 62]
[0, 8] ; [140, 147]
[0, 7] ; [92, 96]
[30, 39] ; [55, 57]
[0, 6] ; [30, 38]
[44, 49] ; [0, 6]
[0, 4] ; [82, 87]
[7, 15] ; [104, 108]
[19, 25] ; [8, 15]
[0, 5] ; [40, 45]
[15, 20] ; [172, 176]
[44, 47] ; [15, 20]
[-1, 18] ; [35, 43]
[92, 98] ; [126, 130]
[3, 11] ; [12, 16]
[6, 15] ; [35, 39]
[0, 5] ; [35, 45]
[6, 11] ; [27, 34]
[0, 5] ; [17, 19]
[0, 3] ; [109, 111]
[0, 6] ; [12, 16]
[5, 11] ; [44, 49]
[24, 28] ; [60, 62]
[4, 10] ; [35, 39]
[35, 42] ; [43, 45]
[11, 48] ; [52, 60]
[8, 18] ; [47, 51]
[96, 104] ; [71, 77]
[0, 4] ; [30, 36]
[3, 6] ; [79, 83]
[0, 6] ; [16, 20]
[6, 10] ; [25, 29]
[4, 6] ; [13, 14]
[7, 16] ; [39, 41]
[4, 7] ; [74, 76]
[81, 83] ; [32, 37]
[0, 6] ; [11, 20]
[0, 7] ; [11, 13]
[12, 22] ; [26, 29]
[0, 4] ; [53, 57]
[0, 5] ; [63, 67]
[52, 61] ; [67, 72]
[46, 53] ; [-1, 17]
[0, 7] ; [37, 43]
[6, 10] ; [24, 26]
[0, 6] ; [35, 42]
[60, 63] ; [43, 50]
[7, 17] ; [93, 97]
[0, 4] ; [8, 14]
[12, 17] ; [29, 34]
[55, 59] ; [39, 42]
[4, 8] ; [12, 22]
[0, 5] ; [72, 76]
[2, 10] ; [108, 118]
[0, 8] ; [9, 37]
[14, 20] ; [7, 11]
[0, 4] ; [58, 63]
[0, 7] ; [20, 23]
[159, 163] ; [165, 169]
[0, 10] ; [22, 24]
[0, 4] ; [8, 12]
[0, 3] ; [144, 148]
[0, 7] ; [-1, 17]
[-1, 18] ; [120, 123]
[48, 52] ; [78, 84]
[2, 12] ; [64, 74]
[0, 3] ; [14, 19]
[9, 18] ; [76, 80]
[20, 22] ; [64, 72]
[0, 5] ; [98, 105]
[23, 31] ; [53, 59]
[6, 16] ; [28, 33]
[20, 60] ; [61, 65]
[93, 98] ; [99, 115]
[0, 5] ; [21, 25]
[0, 3] ; [32, 34]
[0, 6] ; [13, 30]
[0, 10] ; [78, 82]
[0, 6] ; [43, 53]
[0, 5] ; [23, 26]
[18, 21] ; [76, 81]
[4, 9] ; [72, 78]
[0, 4] ; [33, 43]
[2, 12] ; [13, 18]
[37, 41] ; [120, 122]
[0, 6] ; [42, 56]
[40, 48] ; [54, 60]
[84, 88] ; [91, 95]
[28, 31] ; [15, 20]
[0, 2] ; [23, 27]
[0, 5] ; [7, 10]
[29, 37] ; [38, 51]
[0, 2] ; [6, 10]
[0, 3] ; [70, 80]
[35, 38] ; [12, 15]
[0, 5] ; [32, 34]
[0, 7] ; [27, 33]
[0, 6] ; [34, 39]
[0, 10] ; [22, 27]
[21, 27] ; [48, 50]
[0, 3] ; [46, 51]
[0, 2] ; [9, 11]
[2, 6] ; [174, 182]
[0, 5] ; [22, 25]
[0, 2] ; [49, 54]
[0, 6] ; [58, 62]
[11, 19] ; [3, 7]
[15, 24] ; [28, 30]
[59, 64] ; [78, 80]
[52, 59] ; [72, 76]
[0, 6] ; [39, 43]
[35, 38] ; [2, 6]
[32, 36] ; [62, 64]
[0, 2] ; [3, 5]
[27, 30] ; [3, 6]
[38, 42] ; [81, 82]
[44, 47] ; [15, 20]
[26, 28] ; [168, 173]
[18, 23] ; [8, 15]
[0, 2] ; [-1, 17]
[5, 11] ; [44, 60]
[15, 19] ; [38, 40]
[20, 25] ; [52, 58]
[56, 60] ; [31, 40]
[0, 5] ; [67, 69]
[0, 2] ; [11, 13]
[9, 12] ; [47, 52]
[0, 6] ; [66, 70]
[38, 44] ; [45, 51]
[178, 186] ; [9, 13]
[13, 16] ; [37, 44]
[0, 3] ; [34, 37]
[6, 9] ; [39, 43]
[2, 6] ; [40, 45]
[37, 40] ; [52, 54]
[7, 9] ; [84, 93]
[0, 6] ; [58, 62]
[3, 8] ; [51, 63]
[15, 17] ; [46, 49]
[2, 7] ; [100, 104]
[92, 98] ; [121, 125]
[0, 6] ; [8, 13]
[8, 12] ; [8, 10]
[7, 15] ; [87, 94]
[0, 5] ; [46, 48]
[0, 7] ; [13, 18]
[29, 32] ; [54, 56]
[0, 6] ; [19, 22]
[3, 6] ; [130, 143]
[35, 42] ; [75, 80]
[5, 11] ; [59, 63]
[4, 7] ; [70, 72]
[2, 10] ; [60, 64]
[0, 5] ; [62, 69]
[9, 13] ; [25, 27]
[3, 9] ; [19, 26]
[0, 5] ; [32, 35]
[0, 7] ; [29, 31]
[3, 5] ; [21, 31]
[3, 13] ; [197, 201]
[0, 3] ; [24, 26]
[1, 9] ; [82, 86]
[7, 11] ; [38, 44]
[32, 38] ; [57, 59]
[75, 82] ; [129, 131]
[0, 4] ; [35, 41]
[11, 15] ; [34, 37]
[0, 6] ; [10, 12]
[0, 2] ; [13, 15]
[116, 119] ; [99, 106]
[0, 2] ; [13, 20]
[5, 10] ; [72, 75]
[1, 5] ; [22, 24]
[2, 8] ; [92, 94]
[0, 4] ; [35, 41]
[1, 4] ; [116, 119]
[6, 10] ; [22, 27]
[0, 3] ; [78, 85]
[29, 36] ; [58, 62]
[34, 39] ; [3, 6]
[2, 12] ; [22, 28]
[-1, 18] ; [183, 191]
[3, 6] ; [9, 12]
[28, 33] ; [60, 64]
[1, 3] ; [19, 21]
[2, 7] ; [40, 52]
[13, 19] ; [66, 68]
[0, 6] ; [162, 164]
[7, 13] ; [66, 72]
[38, 41] ; [4, 8]
[19, 22] ; [11, 14]
[0, 3] ; [52, 58]
[0, 3] ; [30, 36]
[10, 17] ; [123, 133]
[5, 7] ; [133, 141]
[14, 24] ; [40, 47]
[0, 3] ; [5, 7]
[86, 90] ; [95, 100]
[40, 47] ; [82, 85]
[3, 8] ; [182, 188]
[0, 7] ; [28, 32]
[0, 6] ; [66, 70]
[9, 17] ; [20, 25]
[57, 63] ; [66, 70]
[6, 11] ; [160, 162]
[5, 8] ; [49, 58]
[23, 29] ; [30, 33]
[3, 6] ; [24, 33]
[0, 6] ; [22, 24]
[35, 39] ; [80, 84]
[0, 3] ; [39, 46]
[6, 12] ; [17, 21]
[23, 26] ; [17, 21]
[15, 21] ; [65, 67]
[0, 7] ; [18, 22]
[0, 6] ; [-1, 17]
[0, 5] ; [17, 19]
[2, 8] ; [43, 47]
[166, 169] ; [12, 16]
[0, 6] ; [68, 77]
[15, 19] ; [52, 58]
[33, 37] ; [98, 102]
[0, 6] ; [85, 90]
[2, 9] ; [10, 26]
[0, 4] ; [8, 14]
[2, 5] ; [66, 68]
[0, 2] ; [40, 44]
[3, 13] ; [109, 113]
[0, 5] ; [30, 32]
[107, 109] ; [46, 62]
[6, 11] ; [189, 191]
[2, 7] ; [50, 54]
[0, 6] ; [30, 32]
[0, 5] ; [20, 27]
[2, 8] ; [22, 25]
[9, 13] ; [28, 32]
[0, 5] ; [43, 45]
[2, 9] ; [66, 69]
[0, 6] ; [12, 14]
[35, 40] ; [118, 120]
[6, 11] ; [60, 62]
[0, 3] ; [4, 19]
[26, 33] ; [65, 70]
