[85, 90] ; [127, 136]
[0, 5] ; [41, 50]
[0, 5] ; [72, 75]
[50, 53] ; [11, 22]
[0, 9] ; [21, 27]
[131, 134] ; [212, 215]
[6, 12] ; [94, 98]
[0, 9] ; [32, 37]
[162, 167] ; [157, 160]
[0, 6] ; [15, 22]
[50, 55] ; [16, 24]
[0, 3] ; [24, 30]
[21, 27] ; [121, 127]
[0, 2] ; [4, 6]
[3, 13] ; [149, 158]
[9, 14] ; [73, 81]
[15, 20] ; [26, 43]
[4, 12] ; [89, 93]
[9, 13] ; [57, 59]
[12, 15] ; [54, 59]
[24, 27] ; [241, 244]
[0, 11] ; [17, 25]
[0, 6] ; [29, 32]
[11, 15] ; [75, 79]
[3, 7] ; [90, 96]
[3, 6] ; [7, 12]
[0, 7] ; [8, 29]
[0, 6] ; [14, 17]
[2, 6] ; [147, 152]
[5, 8] ; [89, 91]
[0, 5] ; [84, 92]
[2, 9] ; [70, 72]
[10, 12] ; [74, 80]
[10, 16] ; [28, 31]
[30, 36] ; [103, 108]
[35, 45] ; [105, 111]
[0, 9] ; [21, 31]
[17, 20] ; [61, 67]
[29, 37] ; [38, 42]
[2, 8] ; [56, 59]
[0, 3] ; [182, 187]
[3, 6] ; [99, 101]
[2, 7] ; [91, 93]
[171, 173] ; [31, 36]
[13, 18] ; [43, 46]
[3, 12] ; [62, 68]
[15, 20] ; [64, 70]
[0, 10] ; [13, 18]
[0, 2] ; [25, 28]
[110, 113] ; [114, 117]
[0, 4] ; [29, 34]
[54, 63] ; [39, 47]
[3, 26] ; [76, 80]
[0, 4] ; [11, 13]
[29, 34] ; [38, 47]
[0, 3] ; [10, 14]
[2, 6] ; [61, 64]
[8, 10] ; [64, 68]
[0, 4] ; [31, 33]
[48, 53] ; [66, 68]
[3, 5] ; [94, 98]
[9, 12] ; [46, 54]
[0, 11] ; [13, 17]
[3, 6] ; [27, 32]
[13, 18] ; [6, 12]
[9, 17] ; [41, 44]
[0, 6] ; [26, 29]
[3, 11] ; [77, 82]
[0, 4] ; [40, 46]
[42, 45] ; [27, 34]
[0, 5] ; [11, 15]
[0, 8] ; [32, 41]
[3, 6] ; [99, 101]
[6, 10] ; [77, 80]
[27, 30] ; [106, 112]
[20, 25] ; [42, 46]
[22, 26] ; [53, 59]
[0, 5] ; [9, 12]
[-1, 18] ; [101, 105]
[36, 39] ; [0, 5]
[66, 77] ; [78, 83]
[78, 84] ; [57, 61]
[0, 2] ; [24, 28]
[3, 9] ; [108, 113]
[0, 3] ; [5, 10]
[0, 3] ; [13, 17]
[0, 10] ; [55, 59]
[8, 18] ; [72, 77]
[0, 6] ; [11, 15]
[8, 16] ; [22, 25]
[87, 90] ; [113, 115]
[0, 10] ; [24, 29]
[0, 4] ; [55, 58]
[0, 2] ; [6, 12]
[25, 27] ; [59, 67]
[0, 5] ; [40, 42]
[0, 6] ; [56, 60]
[0, 3] ; [69, 77]
[0, 5] ; [12, 16]
[0, 5] ; [49, 54]
[0, 3] ; [19, 23]
[10, 13] ; [29, 33]
[35, 44] ; [82, 86]
[3, 8] ; [140, 142]
[37, 39] ; [60, 65]
[19, 24] ; [40, 49]
[0, 6] ; [49, 56]
[7, 11] ; [21, 25]
[0, 4] ; [17, 21]
[113, 124] ; [100, 102]
[0, 3] ; [21, 25]
[26, 29] ; [47, 53]
[53, 57] ; [78, 80]
[3, 11] ; [20, 56]
[11, 16] ; [19, 24]
[-1, 18] ; [81, 85]
[4, 11] ; [82, 85]
[0, 5] ; [6, 21]
[139, 146] ; [147, 171]
[3, 6] ; [7, 17]
[107, 109] ; [10, 19]
[0, 3] ; [167, 169]
[0, 1] ; [25, 29]
[6, 10] ; [17, 29]
[0, 3] ; [4, 19]
[6, 10] ; [38, 53]
[0, 3] ; [4, 19]
[0, 5] ; [38, 43]
[0, 5] ; [57, 62]
[2, 7] ; [27, 29]
[0, 9] ; [17, 20]
[4, 7] ; [61, 64]
[0, 6] ; [7, 9]
[116, 123] ; [124, 142]
[2, 8] ; [22, 25]
[59, 66] ; [145, 151]
[0, 6] ; [7, 12]
[6, 11] ; [57, 63]
[0, 5] ; [19, 21]
[13, 16] ; [37, 39]
[0, 7] ; [50, 53]
[63, 69] ; [70, 73]
[0, 10] ; [149, 155]
[0, 7] ; [43, 47]
[0, 6] ; [25, 29]
[0, 4] ; [37, 39]
[3, 9] ; [77, 81]
[7, 16] ; [67, 76]
[0, 5] ; [11, 13]
[0, 5] ; [26, 31]
[0, 5] ; [36, 44]
[27, 35] ; [2, 6]
[3, 12] ; [67, 77]
[7, 12] ; [15, 22]
[0, 7] ; [55, 57]
[12, 16] ; [28, 32]
[74, 79] ; [9, 13]
[49, 53] ; [61, 63]
[8, 12] ; [18, 23]
[0, 3] ; [20, 27]
[0, 4] ; [8, 13]
[27, 35] ; [56, 62]
[0, 7] ; [35, 40]
[0, 7] ; [24, 27]
[0, 3] ; [39, 45]
[0, 7] ; [25, 30]
[0, 2] ; [4, 6]
[7, 15] ; [51, 58]
[3, 13] ; [221, 224]
[20, 28] ; [0, 4]
[0, 5] ; [43, 49]
[0, 5] ; [3, 5]
[18, 23] ; [0, 2]
[47, 51] ; [84, 86]
[3, 6] ; [10, 20]
[0, 8] ; [38, 43]
[7, 10] ; [36, 40]
[0, 6] ; [8, 15]
[0, 8] ; [12, 18]
[0, 3] ; [4, 11]
[8, 11] ; [112, 116]
[0, 5] ; [30, 34]
[3, 5] ; [16, 21]
[0, 4] ; [37, 43]
[30, 36] ; [82, 89]
[2, 8] ; [99, 104]
[88, 96] ; [198, 208]
[0, 11] ; [38, 44]
[35, 39] ; [98, 100]
[19, 26] ; [-1, 17]
[4, 6] ; [58, 64]
[0, 2] ; [32, 34]
[3, 8] ; [112, 114]
[6, 9] ; [-1, 17]
[11, 16] ; [70, 78]
[17, 20] ; [63, 66]
[0, 6] ; [36, 42]
[0, 3] ; [6, 8]
[47, 52] ; [62, 66]
[84, 86] ; [61, 64]
[26, 29] ; [93, 98]
[0, 6] ; [48, 56]
[0, 3] ; [100, 109]
[0, 8] ; [11, 13]
[0, 3] ; [24, 28]
[0, 10] ; [67, 69]
[2, 7] ; [71, 74]
[0, 5] ; [6, 10]
[37, 40] ; [89, 94]
[2, 5] ; [-1, 17]
[0, 5] ; [44, 46]
[-1, 18] ; [13, 23]
[2, 7] ; [10, 17]
[0, 7] ; [89, 92]
[92, 97] ; [105, 112]
[9, 14] ; [101, 106]
[68, 78] ; [180, 183]
[5, 13] ; [45, 50]
[2, 6] ; [61, 69]
[37, 42] ; [74, 76]
[0, 10] ; [12, 17]
[-1, 18] ; [99, 103]
[28, 33] ; [5, 11]
[0, 4] ; [5, 7]
[5, 8] ; [23, 29]
[0, 3] ; [10, 15]
[3, 6] ; [10, 21]
[5, 13] ; [66, 70]
[59, 66] ; [67, 101]
[23, 29] ; [61, 69]
[0, 2] ; [42, 46]
[14, 19] ; [32, 37]
[2, 7] ; [39, 41]
[0, 5] ; [191, 197]
[13, 16] ; [40, 46]
[3, 12] ; [116, 120]
[3, 11] ; [20, 43]
[22, 27] ; [31, 33]
[2, 5] ; [60, 63]
[10, 14] ; [31, 34]
[0, 2] ; [21, 27]
[59, 61] ; [156, 161]
[3, 6] ; [42, 46]
[0, 10] ; [11, 36]
[130, 132] ; [53, 55]
[43, 49] ; [16, 19]
[46, 49] ; [61, 65]
[0, 5] ; [17, 23]
[0, 3] ; [7, 11]
[6, 10] ; [29, 34]
[14, 16] ; [19, 25]
[0, 5] ; [36, 38]
[0, 4] ; [9, 11]
[0, 5] ; [36, 43]
[74, 78] ; [92, 95]
[0, 4] ; [8, 12]
[2, 7] ; [58, 62]
[0, 4] ; [26, 29]
[7, 9] ; [9, 13]
[37, 40] ; [51, 53]
[8, 10] ; [33, 40]
[0, 2] ; [36, 40]
[78, 82] ; [104, 106]
[29, 35] ; [36, 60]
[0, 2] ; [6, 10]
[11, 20] ; [0, 3]
[0, 2] ; [11, 15]
[-1, 18] ; [32, 36]
[0, 3] ; [34, 38]
[0, 7] ; [59, 71]
[0, 3] ; [90, 104]
[0, 3] ; [21, 23]
[4, 11] ; [85, 91]
[4, 10] ; [64, 70]
[124, 128] ; [87, 93]
[3, 7] ; [8, 19]
[5, 12] ; [38, 48]
[0, 7] ; [44, 52]
[3, 8] ; [98, 101]
[97, 103] ; [114, 118]
[38, 41] ; [53, 56]
[17, 23] ; [5, 11]
[3, 10] ; [21, 24]
[63, 68] ; [93, 97]
[16, 20] ; [63, 68]
[6, 16] ; [28, 31]
[-1, 18] ; [5, 12]
[2, 7] ; [41, 46]
[10, 18] ; [47, 53]
[14, 19] ; [83, 97]
[27, 34] ; [53, 57]
[13, 18] ; [78, 82]
[0, 6] ; [78, 80]
[0, 4] ; [37, 41]
[0, 10] ; [21, 25]
[0, 2] ; [32, 34]
[0, 6] ; [18, 22]
[13, 20] ; [21, 24]
[33, 37] ; [135, 137]
[136, 142] ; [11, 18]
[65, 68] ; [40, 49]
[0, 7] ; [30, 34]
[34, 41] ; [-1, 17]
[0, 6] ; [29, 31]
[0, 7] ; [72, 76]
[2, 7] ; [46, 51]
[0, 5] ; [25, 29]
[3, 8] ; [52, 57]
[-1, 18] ; [99, 126]
[25, 29] ; [39, 43]
[0, 5] ; [7, 13]
[6, 10] ; [118, 123]
[9, 11] ; [34, 40]
[32, 37] ; [180, 186]
[0, 4] ; [26, 29]
[2, 6] ; [14, 16]
[37, 42] ; [43, 53]
[23, 26] ; [16, 20]
[46, 53] ; [76, 82]
[5, 8] ; [40, 56]
[0, 10] ; [96, 99]
[0, 6] ; [24, 28]
[100, 104] ; [109, 114]
[0, 3] ; [73, 77]
[2, 7] ; [54, 56]
[0, 6] ; [45, 51]
[44, 48] ; [63, 67]
[13, 18] ; [108, 112]
[0, 6] ; [10, 15]
[0, 5] ; [59, 63]
[0, 3] ; [30, 33]
[0, 5] ; [158, 162]
[0, 5] ; [52, 56]
[-1, 18] ; [19, 21]
[17, 19] ; [7, 10]
[0, 3] ; [18, 40]
[4, 9] ; [31, 34]
[15, 20] ; [130, 135]
[0, 4] ; [55, 61]
[28, 31] ; [74, 80]
[28, 33] ; [18, 23]
[8, 17] ; [20, 27]
[0, 3] ; [6, 10]
[125, 132] ; [199, 201]
[90, 95] ; [96, 111]
[45, 49] ; [108, 114]
[3, 9] ; [76, 79]
[0, 7] ; [34, 39]
[0, 5] ; [43, 45]
[0, 7] ; [98, 102]
[0, 4] ; [38, 43]
[41, 46] ; [55, 58]
[0, 6] ; [41, 48]
[0, 7] ; [21, 26]
[12, 16] ; [38, 42]
[6, 13] ; [130, 142]
[0, 2] ; [18, 21]
[2, 10] ; [151, 155]
[3, 8] ; [18, 38]
[0, 6] ; [7, 11]
[3, 9] ; [145, 146]
[0, 7] ; [37, 39]
[2, 4] ; [13, 22]
[13, 21] ; [26, 28]
[0, 5] ; [31, 36]
[9, 12] ; [54, 56]
[0, 2] ; [82, 89]
[0, 2] ; [112, 117]
[11, 16] ; [25, 31]
[0, 2] ; [6, 12]
[0, 6] ; [103, 105]
[57, 59] ; [24, 28]
[3, 8] ; [192, 196]
[0, 10] ; [96, 99]
[0, 6] ; [15, 20]
[14, 18] ; [3, 8]
[0, 3] ; [4, 16]
[27, 34] ; [16, 20]
[12, 15] ; [67, 74]
[50, 58] ; [21, 23]
[0, 5] ; [35, 40]
[3, 9] ; [88, 91]
[20, 30] ; [54, 57]
[50, 53] ; [11, 22]
[1, 6] ; [86, 90]
[0, 5] ; [16, 20]
[0, 6] ; [13, 15]
[11, 14] ; [91, 95]
[39, 44] ; [23, 28]
[6, 14] ; [30, 32]
[9, 11] ; [3, 7]
[4, 12] ; [21, 31]
[42, 44] ; [66, 70]
[126, 132] ; [178, 182]
[13, 17] ; [72, 77]
[10, 16] ; [21, 24]
[57, 62] ; [32, 39]
[0, 6] ; [11, 15]
[0, 7] ; [11, 14]
[0, 5] ; [62, 68]
[0, 7] ; [11, 14]
[6, 10] ; [36, 41]
[2, 9] ; [61, 63]
[3, 9] ; [55, 62]
[21, 29] ; [6, 10]
[12, 15] ; [68, 71]
[-1, 18] ; [36, 46]
[5, 10] ; [3, 5]
[-1, 18] ; [2, 7]
[33, 35] ; [75, 80]
[-1, 18] ; [65, 71]
[8, 14] ; [122, 127]
[20, 25] ; [28, 38]
[52, 56] ; [65, 69]
[0, 3] ; [5, 9]
[3, 6] ; [42, 46]
[6, 9] ; [59, 63]
[0, 7] ; [58, 62]
[0, 5] ; [70, 72]
[0, 6] ; [13, 30]
[0, 6] ; [26, 33]
[0, 6] ; [131, 133]
[0, 3] ; [25, 31]
[41, 44] ; [36, 39]
[161, 167] ; [168, 171]
[0, 6] ; [30, 35]
[6, 11] ; [28, 32]
[0, 6] ; [81, 83]
[17, 21] ; [118, 127]
[13, 19] ; [87, 90]
[2, 5] ; [84, 89]
[0, 6] ; [37, 50]
[0, 4] ; [115, 117]
[4, 7] ; [42, 46]
[0, 3] ; [25, 27]
[26, 43] ; [15, 20]
[10, 19] ; [31, 38]
[2, 5] ; [40, 49]
[9, 12] ; [57, 66]
[0, 10] ; [44, 48]
[9, 15] ; [54, 58]
[4, 12] ; [26, 30]
[0, 2] ; [38, 42]
[6, 8] ; [10, 14]
[3, 11] ; [-1, 17]
[52, 57] ; [10, 17]
[0, 2] ; [75, 79]
[0, 7] ; [21, 23]
[13, 17] ; [126, 130]
[0, 4] ; [5, 25]
[38, 45] ; [24, 28]
[0, 7] ; [25, 30]
[43, 51] ; [29, 34]
[0, 6] ; [35, 41]
[0, 3] ; [10, 15]
[36, 40] ; [57, 61]
[113, 121] ; [135, 137]
[38, 42] ; [82, 85]
[3, 9] ; [44, 46]
[2, 6] ; [27, 30]
[0, 3] ; [30, 32]
[0, 5] ; [9, 15]
[0, 4] ; [5, 8]
[3, 5] ; [54, 57]
[0, 3] ; [22, 26]
[0, 6] ; [57, 65]
[6, 11] ; [12, 29]
[7, 13] ; [42, 49]
[4, 7] ; [53, 57]
[30, 36] ; [90, 102]
[7, 11] ; [49, 53]
[3, 11] ; [64, 69]
[0, 2] ; [3, 12]
[12, 19] ; [47, 52]
[0, 7] ; [68, 70]
[25, 31] ; [22, 24]
[2, 7] ; [86, 92]
[0, 4] ; [23, 30]
[6, 10] ; [201, 209]
[3, 11] ; [54, 58]
[0, 2] ; [59, 66]
[5, 8] ; [185, 189]
[0, 5] ; [38, 40]
[37, 45] ; [55, 58]
[0, 5] ; [22, 26]
[0, 4] ; [104, 107]
[87, 90] ; [108, 112]
[20, 23] ; [29, 31]
[46, 48] ; [30, 34]
[0, 10] ; [45, 59]
[18, 24] ; [70, 76]
[0, 6] ; [24, 38]
[30, 32] ; [104, 106]
[18, 59] ; [9, 17]
[25, 34] ; [35, 39]
[0, 5] ; [19, 25]
[0, 6] ; [111, 115]
[6, 8] ; [25, 27]
[0, 7] ; [8, 33]
[11, 21] ; [6, 8]
[0, 7] ; [21, 42]
[0, 6] ; [84, 86]
[62, 76] ; [77, 79]
[0, 7] ; [85, 89]
[0, 8] ; [12, 18]
[0, 4] ; [18, 22]
[0, 3] ; [164, 170]
[0, 5] ; [22, 25]
[0, 4] ; [14, 18]
[15, 20] ; [23, 26]
[0, 6] ; [10, 21]
[18, 21] ; [75, 77]
[0, 11] ; [42, 47]
[0, 5] ; [29, 37]
[48, 53] ; [54, 63]
[104, 112] ; [114, 119]
[0, 5] ; [9, 18]
[0, 9] ; [66, 67]
[0, 3] ; [27, 31]
[0, 10] ; [47, 50]
[0, 7] ; [142, 147]
[3, 6] ; [83, 91]
[3, 9] ; [48, 58]
[0, 6] ; [17, 19]
[9, 14] ; [45, 48]
[20, 23] ; [157, 164]
[2, 10] ; [118, 120]
[-1, 18] ; [53, 55]
[23, 25] ; [14, 18]
[0, 2] ; [56, 58]
[0, 3] ; [71, 79]
[0, 3] ; [138, 141]
[44, 46] ; [140, 146]
[0, 4] ; [45, 54]
[9, 15] ; [0, 5]
[7, 14] ; [37, 44]
[2, 8] ; [172, 177]
[0, 8] ; [2, 5]
[143, 146] ; [67, 71]
[0, 10] ; [95, 101]
[0, 2] ; [16, 21]
[4, 10] ; [119, 123]
[3, 11] ; [57, 61]
[0, 10] ; [138, 143]
[29, 33] ; [36, 43]
[0, 10] ; [57, 62]
[0, 6] ; [87, 92]
[66, 68] ; [253, 256]
[0, 3] ; [18, 22]
[5, 8] ; [113, 115]
[29, 33] ; [41, 46]
[14, 23] ; [110, 115]
[36, 45] ; [15, 20]
[7, 12] ; [20, 28]
[14, 23] ; [105, 109]
[3, 6] ; [17, 21]
[0, 3] ; [12, 18]
[0, 2] ; [17, 25]
[10, 12] ; [71, 80]
[0, 6] ; [47, 52]
[0, 6] ; [21, 26]
[20, 27] ; [37, 39]
[29, 35] ; [47, 51]
[53, 57] ; [58, 77]
[0, 5] ; [6, 14]
[3, 9] ; [65, 70]
[2, 8] ; [16, 19]
[25, 30] ; [83, 89]
[0, 2] ; [29, 33]
[79, 84] ; [88, 92]
[50, 58] ; [39, 44]
[33, 35] ; [26, 30]
[3, 9] ; [22, 24]
[0, 3] ; [90, 93]
[0, 4] ; [37, 45]
[3, 9] ; [79, 85]
[6, 9] ; [15, 21]
[0, 4] ; [8, 16]
[115, 120] ; [15, 23]
[2, 9] ; [10, 21]
[0, 4] ; [19, 24]
[0, 9] ; [40, 44]
[0, 5] ; [6, 8]
[16, 18] ; [81, 87]
[0, 7] ; [61, 68]
[0, 7] ; [64, 73]
[36, 39] ; [15, 20]
[3, 11] ; [20, 56]
[0, 7] ; [68, 74]
[0, 6] ; [33, 35]
[195, 202] ; [241, 245]
[3, 9] ; [62, 66]
[50, 54] ; [64, 69]
[0, 4] ; [61, 63]
[0, 4] ; [127, 131]
[0, 2] ; [41, 43]
[0, 4] ; [23, 31]
[6, 12] ; [80, 83]
[0, 7] ; [87, 91]
[0, 7] ; [33, 37]
[0, 7] ; [59, 71]
[12, 15] ; [18, 20]
[0, 6] ; [70, 92]
[3, 8] ; [14, 45]
[0, 6] ; [56, 59]
[81, 83] ; [49, 57]
[2, 6] ; [75, 77]
[8, 15] ; [50, 54]
[0, 9] ; [58, 66]
[52, 59] ; [64, 68]
[6, 14] ; [23, 30]
[36, 42] ; [80, 82]
[0, 5] ; [103, 106]
[0, 5] ; [6, 29]
[0, 4] ; [59, 61]
[27, 33] ; [23, 25]
[34, 36] ; [23, 25]
[0, 6] ; [37, 43]
[6, 11] ; [36, 39]
[3, 11] ; [20, 56]
[34, 39] ; [3, 6]
[118, 120] ; [47, 50]
[0, 4] ; [14, 22]
[0, 3] ; [76, 78]
[3, 5] ; [60, 62]
[38, 43] ; [64, 67]
[3, 10] ; [12, 20]
[0, 5] ; [27, 30]
[-1, 18] ; [35, 42]
[20, 26] ; [11, 16]
[0, 8] ; [43, 47]
[2, 9] ; [55, 57]
[5, 7] ; [15, 24]
[4, 9] ; [56, 61]
[87, 94] ; [103, 105]
[49, 59] ; [44, 49]
[0, 11] ; [40, 52]
[0, 6] ; [23, 28]
[24, 28] ; [55, 62]
[0, 6] ; [31, 34]
[9, 11] ; [16, 22]
[8, 12] ; [34, 36]
[0, 10] ; [152, 154]
[0, 5] ; [-1, 17]
[17, 23] ; [95, 100]
[3, 7] ; [64, 70]
[18, 25] ; [61, 70]
[0, 5] ; [66, 73]
[0, 4] ; [52, 58]
[36, 41] ; [77, 81]
[1, 9] ; [33, 37]
[0, 7] ; [8, 32]
[0, 3] ; [7, 15]
[0, 5] ; [42, 46]
[42, 48] ; [2, 4]
[0, 7] ; [16, 21]
[0, 5] ; [96, 99]
[55, 62] ; [10, 51]
[125, 132] ; [193, 195]
[2, 9] ; [59, 63]
[0, 6] ; [9, 13]
[22, 28] ; [66, 71]
[0, 4] ; [9, 13]
[0, 3] ; [19, 21]
[0, 4] ; [32, 40]
[0, 3] ; [55, 57]
[10, 14] ; [15, 19]
[35, 40] ; [7, 10]
[7, 10] ; [27, 31]
[6, 11] ; [45, 47]
[0, 7] ; [8, 28]
[0, 6] ; [27, 31]
[2, 4] ; [14, 19]
[3, 13] ; [60, 63]
[0, 8] ; [174, 175]
[6, 11] ; [76, 81]
[6, 9] ; [59, 63]
[5, 10] ; [182, 186]
[0, 2] ; [53, 60]
[13, 16] ; [61, 67]
[0, 4] ; [20, 23]
[3, 7] ; [106, 113]
[54, 61] ; [21, 23]
[0, 6] ; [20, 25]
[0, 3] ; [57, 61]
[5, 9] ; [16, 18]
[2, 8] ; [64, 76]
[2, 8] ; [72, 76]
[0, 5] ; [8, 18]
[75, 82] ; [0, 3]
[40, 44] ; [85, 95]
[0, 6] ; [38, 45]
[23, 31] ; [98, 100]
[53, 61] ; [70, 75]
[2, 6] ; [8, 13]
[0, 3] ; [52, 54]
[0, 2] ; [56, 59]
[0, 3] ; [70, 74]
[2, 10] ; [88, 94]
[0, 4] ; [15, 17]
[7, 11] ; [51, 54]
[191, 225] ; [226, 230]
[0, 6] ; [21, 26]
[0, 3] ; [10, 15]
[0, 9] ; [14, 24]
[8, 32] ; [33, 36]
[0, 4] ; [162, 165]
[12, 14] ; [20, 24]
[0, 2] ; [19, 28]
[0, 5] ; [108, 116]
[24, 26] ; [31, 32]
[0, 3] ; [42, 48]
[2, 8] ; [57, 59]
[0, 3] ; [22, 24]
[2, 11] ; [84, 87]
[2, 7] ; [25, 27]
[0, 3] ; [12, 16]
[0, 4] ; [40, 46]
[11, 17] ; [48, 53]
[15, 20] ; [6, 12]
[0, 4] ; [38, 44]
[18, 21] ; [76, 82]
[11, 15] ; [119, 124]
[0, 3] ; [53, 58]
[4, 11] ; [27, 34]
[0, 2] ; [13, 22]
[0, 5] ; [70, 76]
[8, 11] ; [167, 176]
[33, 35] ; [71, 78]
[4, 11] ; [53, 59]
[0, 10] ; [38, 41]
[63, 69] ; [0, 9]
[0, 6] ; [30, 32]
[0, 2] ; [73, 77]
[71, 79] ; [3, 11]
[0, 5] ; [81, 85]
[0, 6] ; [37, 43]
[45, 50] ; [24, 28]
[0, 4] ; [37, 39]
[0, 2] ; [16, 25]
[42, 47] ; [9, 11]
[7, 12] ; [44, 46]
[6, 10] ; [86, 88]
[0, 9] ; [97, 101]
[0, 4] ; [7, 11]
[30, 40] ; [74, 82]
[0, 5] ; [35, 40]
[15, 22] ; [80, 87]
[14, 18] ; [6, 13]
[3, 6] ; [146, 149]
[8, 13] ; [0, 5]
[0, 6] ; [53, 57]
[0, 6] ; [18, 22]
[0, 4] ; [42, 53]
[130, 139] ; [56, 67]
[17, 19] ; [6, 13]
[0, 2] ; [33, 37]
[0, 8] ; [50, 57]
[20, 24] ; [12, 14]
[2, 8] ; [11, 22]
[3, 11] ; [108, 116]
[0, 2] ; [6, 10]
[3, 8] ; [35, 40]
[8, 11] ; [17, 19]
[0, 5] ; [15, 19]
[0, 6] ; [30, 34]
[2, 5] ; [90, 93]
[0, 8] ; [9, 28]
[2, 7] ; [108, 110]
[0, 5] ; [12, 21]
[0, 8] ; [26, 28]
[0, 3] ; [17, 20]
[99, 106] ; [114, 116]
[0, 5] ; [24, 26]
[8, 14] ; [46, 55]
[11, 15] ; [39, 43]
[0, 3] ; [72, 74]
[66, 70] ; [94, 97]
[17, 19] ; [7, 9]
[25, 32] ; [34, 36]
[25, 29] ; [44, 52]
[8, 10] ; [36, 38]
[2, 10] ; [71, 81]
[11, 16] ; [64, 65]
[23, 30] ; [62, 66]
[48, 57] ; [71, 80]
[6, 11] ; [122, 127]
[28, 34] ; [36, 42]
[64, 67] ; [79, 81]
[0, 2] ; [35, 38]
[3, 7] ; [47, 49]
[14, 17] ; [87, 92]
[7, 11] ; [35, 41]
[0, 7] ; [8, 32]
[51, 53] ; [114, 116]
[0, 6] ; [42, 48]
[47, 52] ; [53, 57]
[3, 10] ; [98, 100]
[0, 4] ; [14, 22]
[6, 10] ; [50, 55]
[4, 7] ; [13, 17]
[21, 32] ; [107, 112]
[3, 8] ; [35, 42]
[31, 35] ; [40, 45]
[6, 12] ; [134, 138]
[4, 10] ; [20, 24]
[0, 6] ; [111, 118]
[34, 39] ; [71, 74]
[0, 4] ; [8, 11]
[3, 8] ; [38, 41]
[2, 7] ; [120, 124]
[59, 64] ; [98, 101]
[6, 8] ; [29, 31]
[0, 6] ; [33, 41]
[19, 22] ; [29, 36]
[0, 6] ; [18, 22]
[20, 25] ; [32, 36]
[0, 6] ; [38, 45]
[2, 9] ; [51, 57]
[0, 5] ; [44, 50]
[0, 4] ; [97, 102]
[0, 5] ; [13, 22]
[37, 42] ; [120, 124]
[0, 2] ; [8, 15]
[85, 91] ; [113, 115]
[0, 3] ; [11, 14]
[14, 17] ; [0, 7]
[0, 4] ; [52, 59]
[8, 10] ; [72, 78]
[0, 3] ; [20, 29]
[2, 8] ; [91, 93]
[2, 7] ; [72, 75]
[3, 10] ; [189, 193]
[0, 5] ; [26, 33]
[10, 12] ; [76, 79]
[38, 42] ; [50, 56]
[4, 6] ; [42, 44]
[0, 5] ; [9, 12]
[0, 6] ; [58, 62]
[23, 29] ; [47, 54]
[0, 4] ; [83, 87]
[0, 6] ; [29, 34]
[0, 7] ; [58, 60]
[6, 9] ; [95, 97]
[1, 9] ; [19, 24]
[6, 9] ; [20, 26]
[2, 10] ; [48, 52]
[9, 19] ; [30, 33]
[0, 2] ; [15, 20]
[26, 31] ; [10, 15]
[9, 14] ; [51, 56]
[0, 2] ; [30, 37]
[-1, 18] ; [56, 58]
[0, 2] ; [61, 65]
[35, 39] ; [72, 74]
[0, 6] ; [54, 56]
[40, 47] ; [51, 55]
[10, 17] ; [10, 15]
[18, 23] ; [-1, 17]
[0, 3] ; [59, 65]
[37, 40] ; [54, 64]
[0, 6] ; [7, 11]
[48, 58] ; [59, 63]
[32, 37] ; [167, 192]
[0, 6] ; [63, 69]
[3, 10] ; [18, 32]
[9, 15] ; [31, 37]
[96, 99] ; [36, 41]
[0, 6] ; [27, 36]
[0, 7] ; [54, 58]
[73, 81] ; [92, 98]
[0, 5] ; [34, 37]
[3, 9] ; [63, 65]
[0, 5] ; [13, 19]
[28, 32] ; [51, 57]
[32, 38] ; [92, 94]
[0, 2] ; [51, 53]
[0, 3] ; [14, 19]
[19, 22] ; [0, 2]
[17, 21] ; [22, 29]
[0, 2] ; [6, 12]
[74, 81] ; [28, 31]
[3, 8] ; [14, 34]
[12, 15] ; [7, 9]
[2, 5] ; [57, 63]
[13, 15] ; [24, 28]
[0, 7] ; [8, 26]
[0, 8] ; [39, 44]
[3, 9] ; [-1, 17]
[0, 4] ; [26, 28]
[63, 69] ; [93, 95]
[75, 81] ; [22, 26]
[36, 40] ; [185, 190]
[36, 44] ; [47, 51]
[16, 22] ; [54, 59]
[0, 2] ; [19, 24]
[0, 5] ; [13, 24]
[180, 182] ; [201, 208]
[30, 34] ; [111, 113]
[0, 7] ; [104, 107]
[6, 12] ; [14, 21]
[9, 16] ; [23, 25]
[8, 10] ; [59, 63]
[0, 4] ; [145, 152]
[42, 45] ; [51, 53]
[-1, 18] ; [60, 66]
[-1, 18] ; [4, 7]
[0, 1] ; [7, 16]
[0, 10] ; [35, 37]
[0, 4] ; [-1, 17]
[7, 15] ; [18, 22]
[10, 17] ; [69, 74]
[0, 3] ; [7, 13]
[0, 7] ; [26, 36]
[0, 4] ; [24, 28]
[63, 70] ; [82, 88]
[0, 6] ; [-1, 17]
[0, 5] ; [13, 17]
[40, 47] ; [66, 71]
[52, 56] ; [57, 66]
[7, 10] ; [28, 33]
[24, 31] ; [9, 14]
[0, 8] ; [21, 23]
[0, 3] ; [7, 9]
[0, 5] ; [9, 13]
[13, 15] ; [37, 43]
[3, 11] ; [64, 69]
[0, 6] ; [47, 49]
[4, 10] ; [23, 25]
[5, 11] ; [25, 28]
[0, 3] ; [17, 20]
